Version,NameJavaClass,1,2,3,4,5,6,7,8,9,10,11,12,Buggy,Buggy_p
20,src/java/main/org/apache/zookeeper/server/DataTree.java
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
20,src/java/main/org/apache/zookeeper/server/TxnLogProposalIterator.java
20,src/java/main/org/apache/zookeeper/server/ZKDatabase.java
20,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java
20,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java
20,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java
20,src/java/test/org/apache/zookeeper/server/quorum/LearnerHandlerTest.java
20,src/java/test/org/apache/zookeeper/test/TruncateTest.java
20,src/java/main/org/apache/zookeeper/ClientCnxn.java
20,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java
20,src/java/test/org/apache/zookeeper/test/LoadFromLogTest.java
20,src/java/main/org/apache/zookeeper/ZooKeeper.java
20,src/java/test/org/apache/zookeeper/server/NettyServerCnxnTest.java
20,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java
20,src/java/main/org/apache/zookeeper/CreateMode.java
20,src/java/main/org/apache/zookeeper/Op.java
20,src/java/main/org/apache/zookeeper/ZooKeeper.java
20,src/java/test/org/apache/zookeeper/test/MultiTransactionTest.java
20,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java
20,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java
20,src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java
20,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
20,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
20,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java
20,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java
20,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
20,src/java/main/org/apache/zookeeper/server/quorum/Leader.java
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
20,src/java/test/org/apache/zookeeper/server/quorum/ReconfigRecoveryTest.java
20,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java
20,src/java/test/org/apache/zookeeper/test/ReconfigTest.java
20,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java
20,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
20,src/java/test/org/apache/zookeeper/test/ReconfigTest.java
20,src/java/test/org/apache/zookeeper/test/SaslAuthFailTest.java
20,src/java/test/org/apache/zookeeper/test/SaslAuthFailDesignatedClientTest.java
20,src/java/main/org/apache/zookeeper/server/DataTree.java
20,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
20,src/java/main/org/apache/zookeeper/server/quorum/Leader.java
20,src/java/main/org/apache/zookeeper/server/quorum/Learner.java
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
20,src/java/test/org/apache/zookeeper/test/FLETest.java
20,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java
20,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java
20,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
20,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java
20,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
20,src/java/main/org/apache/zookeeper/server/quorum/Leader.java
20,src/java/main/org/apache/zookeeper/server/quorum/Learner.java
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
20,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java
20,src/java/test/org/apache/zookeeper/test/FLETest.java
20,src/java/main/org/apache/zookeeper/server/SnapshotFormatter.java
20,src/java/test/org/apache/zookeeper/test/InvalidSnapshotTest.java
20,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java
20,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java
20,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java
20,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java
20,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java
20,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java
20,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java
20,src/java/test/org/apache/zookeeper/test/QuorumTest.java
20,src/java/test/org/apache/zookeeper/test/QuorumUtil.java
20,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java
20,src/java/main/org/apache/zookeeper/ClientCnxn.java
20,src/java/main/org/apache/zookeeper/ClientCnxn.java
20,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java
20,src/java/main/org/apache/zookeeper/ClientCnxn.java
20,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyRequestProcessor.java
20,src/java/test/org/apache/zookeeper/test/ReadOnlyModeTest.java
20,src/java/test/org/apache/zookeeper/server/NIOServerCnxnTest.java
20,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java
20,src/java/main/org/apache/zookeeper/server/ZooKeeperSaslServer.java
20,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
20,src/java/main/org/apache/zookeeper/common/PathTrie.java
20,src/java/main/org/apache/zookeeper/server/DataTree.java
20,src/java/test/org/apache/zookeeper/test/DataTreeTest.java
20,src/java/main/org/apache/zookeeper/ZooKeeperMain.java
20,src/java/test/org/apache/zookeeper/ZooKeeperTest.java
20,src/java/test/org/apache/zookeeper/server/util/PortForwarder.java
20,src/java/test/org/apache/zookeeper/server/util/PortForwarder.java
20,src/java/test/org/apache/zookeeper/test/TruncateTest.java
20,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java
20,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
20,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
20,src/java/test/org/apache/zookeeper/test/FLETest.java
20,src/java/main/org/apache/zookeeper/cli/ReconfigCommand.java
20,src/java/test/org/apache/zookeeper/test/ZkDatabaseCorruptionTest.java
20,src/java/test/org/apache/zookeeper/test/WatcherTest.java
20,src/java/main/org/apache/zookeeper/common/PathUtils.java
20,src/java/main/org/apache/zookeeper/server/NIOServerCnxnFactory.java
20,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
20,src/java/test/org/apache/zookeeper/TestableZooKeeper.java
20,src/java/test/org/apache/zookeeper/test/ClientTest.java
20,src/java/main/org/apache/zookeeper/ZooKeeperMain.java
20,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java
20,src/java/test/org/apache/zookeeper/test/StaticHostProviderTest.java
20,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
20,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java
20,src/java/test/org/apache/zookeeper/test/QuorumTest.java
20,src/java/main/org/apache/jute/BinaryInputArchive.java
20,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java
20,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
20,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java
19,src/java/test/org/apache/zookeeper/test/ClientTest.java
19,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java
19,src/java/main/org/apache/zookeeper/Login.java
19,src/java/main/org/apache/zookeeper/ZooKeeper.java
19,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java
19,src/java/test/org/apache/zookeeper/test/SaslAuthDesignatedClientTest.java
